time_hours,CommunityReplicate,SangerID,Genus,Family,Glucose_perc,OD620,pH,acetate_mM,succinate_mM,lactate_mM,f_r_type
48,C11R6,358,Raoultella,Enterobacteriaceae,0,0.253333333,6.408293596,7.700657891,0,2.700441111,F
48,C11R6,360,Klebsiella,Enterobacteriaceae,0,0.229,6.285809737,13.82342848,0,0.412431006,F
48,C1R2,259,Citrobacter,Enterobacteriaceae,0,0.185,5.020497941,26.21026437,0.308516384,0.019639572,F
48,C1R2,364,Serratia,Enterobacteriaceae,0,0.254,6.434561555,4.49797789,0.002214758,3.161971046,F
48,C1R2,428,Pseudomonas,Pseudomonadaceae,0,0.034,6.857808019,0.447529654,0.010082095,0,R
48,C1R2,432,Pseudomonas,Pseudomonadaceae,0,0.833333333,6.371606157,0.117842006,0.021620855,0.045825667,R
48,C1R4,267,Pseudomonas,Pseudomonadaceae,0,0.310333333,6.384465737,0.070743771,0.020047387,0.03273262,R
48,C1R4,269,Enterobacter,Enterobacteriaceae,0,0.215666667,6.187055134,6.899987891,0.06410447,0.091651335,F
48,C1R4,270,Citrobacter,Enterobacteriaceae,0,0.162,5.043876133,29.38939525,0.432558053,0.098197859,F
48,C1R4,435,Citrobacter,Enterobacteriaceae,0,0.172666667,5.101825647,29.27164966,0.344968376,0.072011763,F
48,C1R6,272,Pseudomonas,Pseudomonadaceae,0,0.357,6.350299123,0.635922595,0.044960619,0.052372191,R
48,C1R6,273,Enterobacter,Enterobacteriaceae,0,0.217333333,6.021600937,8.289385832,0.268392969,0,F
48,C1R6,274,Pseudomonas,Pseudomonadaceae,0,0.200666667,6.281129459,0.659471713,0.016638208,0,R
48,C1R6,438,Serratia,Enterobacteriaceae,0,0.248333333,6.434561555,0.117842006,0.004837204,4.121036798,F
48,C1R6,439,Citrobacter,Enterobacteriaceae,0,0.191333333,4.933713412,28.77711819,0.395843817,0.101471121,F
48,C1R7,283,Enterobacter,Enterobacteriaceae,0,0.142666667,5.298650269,22.27756172,0.461929442,1.715189263,F
48,C1R7,284,Serratia,Enterobacteriaceae,0,0.234333333,6.408293596,4.309584949,0.002214758,3.089959283,F
48,C1R7,286,Citrobacter,Enterobacteriaceae,0,0.163666667,4.776709061,27.08158172,0.290946,0.533541698,F
48,C1R7,287,Raoultella,Enterobacteriaceae,0,0.226666667,6.394949193,6.735144067,0.007197405,2.788819184,F
48,C1R7,440,Enterobacter,Enterobacteriaceae,0,0.237666667,6.212527516,7.253224655,0.201782855,0,F
48,C1R7,441,Pseudomonas,Pseudomonadaceae,0,0.329,6.422224335,0,0.022932077,0,R
48,C1R7,442,Enterobacter,Enterobacteriaceae,0,0.205,5.519731768,21.64173554,0.571547661,1.81011386,F
48,C2R4,160,Enterobacter,Enterobacteriaceae,0,0.187333333,5.29671527,21.21785143,0.32988891,1.335490877,F
48,C2R4,165,Raoultella,Enterobacteriaceae,0,0.208333333,6.125301907,13.49374084,0,7.204449558,F
48,C2R4,169,Citrobacter,Enterobacteriaceae,0,0.166,5.149155588,25.26829966,0.198214134,0.445163626,F
48,C2R4,523,Pseudomonas,Pseudomonadaceae,0,0.244333333,6.408293596,0.447529654,0.010204274,0.058918715,R
48,C2R6,276,Enterobacter,Enterobacteriaceae,0,0.181,5.151622875,24.39698231,0.444359057,1.112909064,F
48,C2R6,277,Raoultella,Enterobacteriaceae,0,0.178333333,5.836401587,18.29776084,0.308516384,3.882088676,F
48,C2R6,278,Citrobacter,Enterobacteriaceae,0,0.182666667,5.051537788,24.9150629,0.291470489,0.098197859,F
48,C2R8,288,Raoultella,Enterobacteriaceae,0,0.320666667,6.160728101,9.325547009,0,7.623427088,F
48,C2R8,289,Citrobacter,Enterobacteriaceae,0,0.191333333,4.817776053,23.10178084,0.471725181,1.639904238,F
48,C2R8,290,Pseudomonas,Pseudomonadaceae,0,0.338666667,6.488767545,0.471078771,0.014928749,0,R
48,C2R8,444,Pseudomonas,Pseudomonadaceae,0,0.326666667,6.461916151,0,0.015708266,0.013093048,R
48,C4R1,294,Pseudomonas,Pseudomonadaceae,0,0.107666667,6.272373447,0,0.013629556,0,R
48,C4R1,295,Klebsiella,Enterobacteriaceae,0,0.258,6.367795779,8.666171715,0.007653266,2.356748606,F
48,C7R1,303,Enterobacter,Enterobacteriaceae,0,0.242333333,5.854898895,10.66784672,0.008172943,0,F
48,C7R1,304,Pseudomonas,Pseudomonadaceae,0,0.139,6.304880723,0.094292889,0.004275363,0,R
48,C7R1,305,Klebsiella,Enterobacteriaceae,0,0.238666667,5.854898895,9.537489068,0.010251653,0,F
48,C7R1,308,Enterobacter,Enterobacteriaceae,0,0.239333333,6.367795779,10.47945378,0,0.065465239,F
48,C8R2,310,Klebsiella,Enterobacteriaceae,0,0.276333333,6.411084432,6.334809067,0.001417137,0.235674861,F
48,C8R2,311,Klebsiella,Enterobacteriaceae,0,0.266,6.434561555,6.711594949,0.020125523,0.405884482,F
48,C8R4,316,Pseudomonas,Pseudomonadaceae,0,0.149,6.3585967,9.64E-05,0.004015524,0,R
48,C8R4,317,Klebsiella,Enterobacteriaceae,0,0.269333333,6.498136483,6.80579142,0.034936329,0.222581813,F
48,C8R5,320,Enterobacter,Enterobacteriaceae,0,0.303666667,6.434561555,6.429005537,0.009731975,0.01636631,F
48,C8R5,321,Pseudomonas,Pseudomonadaceae,0,0.288,6.394949193,0.918512007,0.015188588,0,R
48,C8R5,322,Klebsiella,Enterobacteriaceae,0,0.251333333,6.434561555,6.311259949,0.008432782,0.896873775,F
48,C8R5,325,Pseudomonas,Pseudomonadaceae,0,0.300666667,6.258136156,1.978222301,0.014928749,0,R
48,C8R5,448,Klebsiella,Enterobacteriaceae,0,0.269666667,6.475400625,5.910924949,0.019605846,0.674291962,F
48,C8R5,449,Pseudomonas,Pseudomonadaceae,0,0.317,6.268303447,7.159028185,0.030259233,0.013093048,R
