"Experiment","w_ratio","rf_pair","type"
"fba",0.376234593902279,"303.451_PID_iAPECO1_1312","published"
"fba",0.373264074309205,"303.451_PID_iECABU_c1320","published"
"fba",0.373264074309205,"303.451_PID_iBWG_1329","published"
"fba",0.373264074309205,"303.451_PID_iE2348C_1286","published"
"fba",0.43910561462785,"303.451_PID_iAF1260","published"
"fba",0.373264074309205,"303.451_PID_iEC042_1314","published"
"fba",0.390081090493542,"303.451_PID_iYS1720","published"
"fba",0.376234593902279,"303.451_PID_iECOK1_1307","published"
"fba",0.40788885314464,"303.451_PID_STM_v1_0","published"
"fba",0.373264074309205,"303.451_PID_iETEC_1333","published"
"fba",0.373264074309205,"303.451_PID_iEC55989_1330","published"
"fba",0.389189677530157,"303.451_PID_iEC1368_DH5a","published"
"fba",0.373264074309205,"303.451_PID_iECB_1328","published"
"fba",0.271712742791962,"303.451_PID_iECD_1391","published"
"fba",0.3527348943318,"303.451_PID_iG2583_1286","published"
"fba",0.373264074309205,"303.451_PID_iY75_1357","published"
"fba",0.373264074309205,"303.451_PID_iECNA114_1301","published"
"fba",0.216561023192518,"303.451_PID_iECBD_1354","published"
"fba",0.43910561462785,"303.451_PID_iAF1260b","published"
"fba",0.373264074309205,"303.451_PID_iEcE24377_1341","published"
"fba",0.373264074309205,"303.451_PID_iECSE_1348","published"
"fba",0.373264074309205,"303.451_PID_iECSP_1301","published"
"fba",0.3527348943318,"303.451_PID_iECH74115_1262","published"
"fba",0.373264074309205,"303.451_PID_iECSF_1327","published"
"fba",0.38925058259581,"303.451_PID_iECDH1ME8569_1439","published"
"fba",0.389189677530157,"303.451_PID_iEC1344_C","published"
"fba",0.38925058259581,"303.451_PID_iUMNK88_1353","published"
"fba",0.373264074309205,"303.451_PID_iNRG857_1313","published"
"fba",0.373264074309205,"303.451_PID_iEKO11_1354","published"
"fba",0.376234593902279,"303.451_PID_iECP_1309","published"
"fba",0.373264074309205,"303.451_PID_iECs_1301","published"
"fba",0.378086479511918,"303.451_PID_iEC1349_Crooks","published"
"fba",0.373078007910112,"303.451_PID_iYL1228","published"
"fba",0.465665597643143,"303.451_PID_iML1515","published"
"fba",0.38925058259581,"303.451_PID_iUTI89_1310","published"
"fba",0.373264074309205,"303.451_PID_iECO103_1326","published"
"fba",0.373264074309205,"303.451_PID_iECO26_1355","published"
"fba",0.376234593902279,"303.451_PID_iUMN146_1321","published"
"fba",0.414158748426639,"303.451_PID_iSDY_1059","published"
"fba",0.373264074309205,"303.451_PID_iECW_1372","published"
"fba",0.373264074309205,"303.451_PID_iEcDH1_1363","published"
"fba",0.376234593902279,"303.451_PID_iECS88_1305","published"
"fba",0.139757839230296,"303.451_PID_iEC1356_Bl21DE3","published"
"fba",0.372267444105398,"303.410_PID_iEcSMS35_1347","published"
"fba",0.372267444105398,"303.410_PID_iEcolC_1368","published"
"fba",0.372267444105398,"303.410_PID_iZ_1308","published"
"fba",0.372271372129379,"303.410_PID_iECED1_1282","published"
"fba",0.377874819223735,"303.410_PID_iEC1364_W","published"
"fba",0.388155285450211,"303.410_PID_iJO1366","published"
"fba",0.372267444105398,"303.410_PID_iLF82_1304","published"
"fba",0.367620786986512,"303.410_PID_e_coli_core","published"
"fba",0.401440486476378,"303.410_PID_iJR904","published"
"fba",0.372267444105398,"303.410_PID_iWFL_1372","published"
"fba",0.388211290580877,"303.410_PID_iEcHS_1320","published"
"fba",0.375161925882992,"303.410_PID_iECIAI39_1322","published"
"fba",0.372267444105398,"303.410_PID_iECO111_1330","published"
"fba",0.270987268418377,"303.410_PID_iB21_1397","published"
"fba",0.388150544626416,"303.410_PID_iEC1372_W3110","published"
"fba",0.388804317826456,"303.410_PID_iECIAI1_1343","published"
"fba",0.375230040779914,"303.410_PID_iAPECO1_1312","published"
"fba",0.372267444105398,"303.410_PID_iECABU_c1320","published"
"fba",0.372267444105398,"303.410_PID_iBWG_1329","published"
"fba",0.372267444105398,"303.410_PID_iE2348C_1286","published"
"fba",0.43793318785652,"303.410_PID_iAF1260","published"
"fba",0.372267444105398,"303.410_PID_iEC042_1314","published"
"fba",0.389039570358398,"303.410_PID_iYS1720","published"
"fba",0.375230040779914,"303.410_PID_iECOK1_1307","published"
"fba",0.406799789259968,"303.410_PID_STM_v1_0","published"
"fba",0.372267444105398,"303.410_PID_iETEC_1333","published"
"fba",0.372267444105398,"303.410_PID_iEC55989_1330","published"
"fba",0.388150544626416,"303.410_PID_iEC1368_DH5a","published"
"fba",0.372267444105398,"303.410_PID_iECB_1328","published"
"fba",0.270987268418377,"303.410_PID_iECD_1391","published"
"fba",0.351793086271875,"303.410_PID_iG2583_1286","published"
"fba",0.372267444105398,"303.410_PID_iY75_1357","published"
"fba",0.372267444105398,"303.410_PID_iECNA114_1301","published"
"fba",0.215982804155999,"303.410_PID_iECBD_1354","published"
"fba",0.43793318785652,"303.410_PID_iAF1260b","published"
"fba",0.372267444105398,"303.410_PID_iEcE24377_1341","published"
"fba",0.372267444105398,"303.410_PID_iECSE_1348","published"
"fba",0.372267444105398,"303.410_PID_iECSP_1301","published"
"fba",0.351793086271875,"303.410_PID_iECH74115_1262","published"
"fba",0.372267444105398,"303.410_PID_iECSF_1327","published"
"fba",0.388211290580877,"303.410_PID_iECDH1ME8569_1439","published"
"fba",0.388150544626416,"303.410_PID_iEC1344_C","published"
"fba",0.388211290580877,"303.410_PID_iUMNK88_1353","published"
"fba",0.372267444105398,"303.410_PID_iNRG857_1313","published"
"fba",0.372267444105398,"303.410_PID_iEKO11_1354","published"
"fba",0.375230040779914,"303.410_PID_iECP_1309","published"
"fba",0.372267444105398,"303.410_PID_iECs_1301","published"
"fba",0.377076983896892,"303.410_PID_iEC1349_Crooks","published"
"fba",0.3720818852659,"303.410_PID_iYL1228","published"
"fba",0.464422276245276,"303.410_PID_iML1515","published"
"fba",0.388211290580877,"303.410_PID_iUTI89_1310","published"
"fba",0.372267444105398,"303.410_PID_iECO103_1326","published"
"fba",0.372267444105398,"303.410_PID_iECO26_1355","published"
"fba",0.375230040779914,"303.410_PID_iUMN146_1321","published"
"fba",0.413052931724724,"303.410_PID_iSDY_1059","published"
"fba",0.372267444105398,"303.410_PID_iECW_1372","published"
"fba",0.372267444105398,"303.410_PID_iEcDH1_1363","published"
"fba",0.375230040779914,"303.410_PID_iECS88_1305","published"
"fba",0.139384684100607,"303.410_PID_iEC1356_Bl21DE3","published"
"fba",0.373264074309205,"303.167_PID_iEcSMS35_1347","published"
"fba",0.373264074309205,"303.167_PID_iEcolC_1368","published"
"fba",0.373264074309205,"303.167_PID_iZ_1308","published"
"fba",0.373267999026602,"303.167_PID_iECED1_1282","published"
"fba",0.378886448142771,"303.167_PID_iEC1364_W","published"
"fba",0.389194431123019,"303.167_PID_iJO1366","published"
"fba",0.373264074309205,"303.167_PID_iLF82_1304","published"
"fba",0.368604970233119,"303.167_PID_e_coli_core","published"
"fba",0.402515209804,"303.167_PID_iJR904","published"
"fba",0.373264074309205,"303.167_PID_iWFL_1372","published"
"fba",0.38925058259581,"303.167_PID_iEcHS_1320","published"
"fba",0.37616629706161,"303.167_PID_iECIAI39_1322","published"
"fba",0.373264074309205,"303.167_PID_iECO111_1330","published"
"fba",0.271712742791962,"303.167_PID_iB21_1397","published"
"fba",0.389189677530157,"303.167_PID_iEC1372_W3110","published"
"fba",0.389845217259026,"303.167_PID_iECIAI1_1343","published"
"fba",0.376234593902279,"303.167_PID_iAPECO1_1312","published"
"fba",0.373264074309205,"303.167_PID_iECABU_c1320","published"
"fba",0.373264074309205,"303.167_PID_iBWG_1329","published"
"fba",0.373264074309205,"303.167_PID_iE2348C_1286","published"
"fba",0.43910561462785,"303.167_PID_iAF1260","published"
"fba",0.373264074309205,"303.167_PID_iEC042_1314","published"
"fba",0.390081090493542,"303.167_PID_iYS1720","published"
"fba",0.376234593902279,"303.167_PID_iECOK1_1307","published"
"fba",0.40788885314464,"303.167_PID_STM_v1_0","published"
"fba",0.373264074309205,"303.167_PID_iETEC_1333","published"
"fba",0.373264074309205,"303.167_PID_iEC55989_1330","published"
"fba",0.389189677530157,"303.167_PID_iEC1368_DH5a","published"
"fba",0.373264074309205,"303.167_PID_iECB_1328","published"
"fba",0.271712742791962,"303.167_PID_iECD_1391","published"
"fba",0.3527348943318,"303.167_PID_iG2583_1286","published"
"fba",0.373264074309205,"303.167_PID_iY75_1357","published"
"fba",0.373264074309205,"303.167_PID_iECNA114_1301","published"
"fba",0.216561023192518,"303.167_PID_iECBD_1354","published"
"fba",0.43910561462785,"303.167_PID_iAF1260b","published"
"fba",0.373264074309205,"303.167_PID_iEcE24377_1341","published"
"fba",0.373264074309205,"303.167_PID_iECSE_1348","published"
"fba",0.373264074309205,"303.167_PID_iECSP_1301","published"
"fba",0.3527348943318,"303.167_PID_iECH74115_1262","published"
"fba",0.373264074309205,"303.167_PID_iECSF_1327","published"
"fba",0.38925058259581,"303.167_PID_iECDH1ME8569_1439","published"
"fba",0.389189677530157,"303.167_PID_iEC1344_C","published"
"fba",0.38925058259581,"303.167_PID_iUMNK88_1353","published"
"fba",0.373264074309205,"303.167_PID_iNRG857_1313","published"
"fba",0.373264074309205,"303.167_PID_iEKO11_1354","published"
"fba",0.376234593902279,"303.167_PID_iECP_1309","published"
"fba",0.373264074309205,"303.167_PID_iECs_1301","published"
"fba",0.378086479511918,"303.167_PID_iEC1349_Crooks","published"
"fba",0.373078007910112,"303.167_PID_iYL1228","published"
"fba",0.465665597643143,"303.167_PID_iML1515","published"
"fba",0.38925058259581,"303.167_PID_iUTI89_1310","published"
"fba",0.373264074309205,"303.167_PID_iECO103_1326","published"
"fba",0.373264074309205,"303.167_PID_iECO26_1355","published"
"fba",0.376234593902279,"303.167_PID_iUMN146_1321","published"
"fba",0.414158748426639,"303.167_PID_iSDY_1059","published"
"fba",0.373264074309205,"303.167_PID_iECW_1372","published"
"fba",0.373264074309205,"303.167_PID_iEcDH1_1363","published"
"fba",0.376234593902279,"303.167_PID_iECS88_1305","published"
"fba",0.139757839230296,"303.167_PID_iEC1356_Bl21DE3","published"
"fba",0.373264074309205,"303.452_PID_iEcSMS35_1347","published"
"fba",0.373264074309205,"303.452_PID_iEcolC_1368","published"
"fba",0.373264074309205,"303.452_PID_iZ_1308","published"
"fba",0.373267999026602,"303.452_PID_iECED1_1282","published"
"fba",0.378886448142771,"303.452_PID_iEC1364_W","published"
"fba",0.389194431123019,"303.452_PID_iJO1366","published"
"fba",0.373264074309205,"303.452_PID_iLF82_1304","published"
"fba",0.368604970233119,"303.452_PID_e_coli_core","published"
"fba",0.402515209804,"303.452_PID_iJR904","published"
"fba",0.373264074309205,"303.452_PID_iWFL_1372","published"
"fba",0.38925058259581,"303.452_PID_iEcHS_1320","published"
"fba",0.37616629706161,"303.452_PID_iECIAI39_1322","published"
"fba",0.373264074309205,"303.452_PID_iECO111_1330","published"
"fba",0.271712742791962,"303.452_PID_iB21_1397","published"
"fba",0.389189677530157,"303.452_PID_iEC1372_W3110","published"
"fba",0.389845217259026,"303.452_PID_iECIAI1_1343","published"
"fba",0.376234593902279,"303.452_PID_iAPECO1_1312","published"
"fba",0.373264074309205,"303.452_PID_iECABU_c1320","published"
"fba",0.373264074309205,"303.452_PID_iBWG_1329","published"
"fba",0.373264074309205,"303.452_PID_iE2348C_1286","published"
"fba",0.43910561462785,"303.452_PID_iAF1260","published"
"fba",0.373264074309205,"303.452_PID_iEC042_1314","published"
"fba",0.390081090493542,"303.452_PID_iYS1720","published"
"fba",0.376234593902279,"303.452_PID_iECOK1_1307","published"
"fba",0.40788885314464,"303.452_PID_STM_v1_0","published"
"fba",0.373264074309205,"303.452_PID_iETEC_1333","published"
"fba",0.373264074309205,"303.452_PID_iEC55989_1330","published"
"fba",0.389189677530157,"303.452_PID_iEC1368_DH5a","published"
"fba",0.373264074309205,"303.452_PID_iECB_1328","published"
"fba",0.271712742791962,"303.452_PID_iECD_1391","published"
"fba",0.3527348943318,"303.452_PID_iG2583_1286","published"
"fba",0.373264074309205,"303.452_PID_iY75_1357","published"
"fba",0.373264074309205,"303.452_PID_iECNA114_1301","published"
"fba",0.216561023192518,"303.452_PID_iECBD_1354","published"
"fba",0.43910561462785,"303.452_PID_iAF1260b","published"
"fba",0.373264074309205,"303.452_PID_iEcE24377_1341","published"
"fba",0.373264074309205,"303.452_PID_iECSE_1348","published"
"fba",0.373264074309205,"303.452_PID_iECSP_1301","published"
"fba",0.3527348943318,"303.452_PID_iECH74115_1262","published"
"fba",0.373264074309205,"303.452_PID_iECSF_1327","published"
"fba",0.38925058259581,"303.452_PID_iECDH1ME8569_1439","published"
"fba",0.389189677530157,"303.452_PID_iEC1344_C","published"
"fba",0.38925058259581,"303.452_PID_iUMNK88_1353","published"
"fba",0.373264074309205,"303.452_PID_iNRG857_1313","published"
"fba",0.373264074309205,"303.452_PID_iEKO11_1354","published"
"fba",0.376234593902279,"303.452_PID_iECP_1309","published"
"fba",0.373264074309205,"303.452_PID_iECs_1301","published"
"fba",0.378086479511918,"303.452_PID_iEC1349_Crooks","published"
"fba",0.373078007910112,"303.452_PID_iYL1228","published"
"fba",0.465665597643143,"303.452_PID_iML1515","published"
"fba",0.38925058259581,"303.452_PID_iUTI89_1310","published"
"fba",0.373264074309205,"303.452_PID_iECO103_1326","published"
"fba",0.373264074309205,"303.452_PID_iECO26_1355","published"
"fba",0.376234593902279,"303.452_PID_iUMN146_1321","published"
"fba",0.414158748426639,"303.452_PID_iSDY_1059","published"
"fba",0.373264074309205,"303.452_PID_iECW_1372","published"
"fba",0.373264074309205,"303.452_PID_iEcDH1_1363","published"
"fba",0.376234593902279,"303.452_PID_iECS88_1305","published"
"fba",0.139757839230296,"303.452_PID_iEC1356_Bl21DE3","published"
"fba",0.372143095745825,"303.493_PID_iEcSMS35_1347","published"
"fba",0.372143095745825,"303.493_PID_iEcolC_1368","published"
"fba",0.372143095745825,"303.493_PID_iZ_1308","published"
"fba",0.3721470224531,"303.493_PID_iECED1_1282","published"
"fba",0.37774858520433,"303.493_PID_iEC1364_W","published"
"fba",0.388025610385405,"303.493_PID_iJO1366","published"
"fba",0.372143095745825,"303.493_PID_iLF82_1304","published"
"fba",0.367497981929639,"303.493_PID_e_coli_core","published"
"fba",0.40130638087568,"303.493_PID_iJR904","published"
"fba",0.372143095745825,"303.493_PID_iWFL_1372","published"
"fba",0.388081597254027,"303.493_PID_iEcHS_1320","published"
"fba",0.375036609846026,"303.493_PID_iECIAI39_1322","published"
"fba",0.372143095745825,"303.493_PID_iECO111_1330","published"
"fba",0.270896735675755,"303.493_PID_iB21_1397","published"
"fba",0.388020871155063,"303.493_PID_iEC1372_W3110","published"
"fba",0.388674445567163,"303.493_PID_iECIAI1_1343","published"
"fba",0.37510470204171,"303.493_PID_iAPECO1_1312","published"
"fba",0.372143095745825,"303.493_PID_iECABU_c1320","published"
"fba",0.372143095745825,"303.493_PID_iBWG_1329","published"
"fba",0.372143095745825,"303.493_PID_iE2348C_1286","published"
"fba",0.437786896237869,"303.493_PID_iAF1260","published"
"fba",0.372143095745825,"303.493_PID_iEC042_1314","published"
"fba",0.388909613155625,"303.493_PID_iYS1720","published"
"fba",0.37510470204171,"303.493_PID_iECOK1_1307","published"
"fba",0.406663901436716,"303.493_PID_STM_v1_0","published"
"fba",0.372143095745825,"303.493_PID_iETEC_1333","published"
"fba",0.372143095745825,"303.493_PID_iEC55989_1330","published"
"fba",0.388020871155063,"303.493_PID_iEC1368_DH5a","published"
"fba",0.372143095745825,"303.493_PID_iECB_1328","published"
"fba",0.270896735675755,"303.493_PID_iECD_1391","published"
"fba",0.351675578442592,"303.493_PID_iG2583_1286","published"
"fba",0.372143095745825,"303.493_PID_iY75_1357","published"
"fba",0.372143095745825,"303.493_PID_iECNA114_1301","published"
"fba",0.215910647568367,"303.493_PID_iECBD_1354","published"
"fba",0.437786896237869,"303.493_PID_iAF1260b","published"
"fba",0.372143095745825,"303.493_PID_iEcE24377_1341","published"
"fba",0.372143095745825,"303.493_PID_iECSE_1348","published"
"fba",0.372143095745825,"303.493_PID_iECSP_1301","published"
"fba",0.351675578442592,"303.493_PID_iECH74115_1262","published"
"fba",0.372143095745825,"303.493_PID_iECSF_1327","published"
"fba",0.388081597254027,"303.493_PID_iECDH1ME8569_1439","published"
"fba",0.388020871155063,"303.493_PID_iEC1344_C","published"
"fba",0.388081597254027,"303.493_PID_iUMNK88_1353","published"
"fba",0.372143095745825,"303.493_PID_iNRG857_1313","published"
"fba",0.372143095745825,"303.493_PID_iEKO11_1354","published"
"fba",0.37510470204171,"303.493_PID_iECP_1309","published"
"fba",0.372143095745825,"303.493_PID_iECs_1301","published"
"fba",0.376951023102214,"303.493_PID_iEC1349_Crooks","published"
"fba",0.371957592873619,"303.493_PID_iYL1228","published"
"fba",0.464267121210206,"303.493_PID_iML1515","published"
"fba",0.388081597254027,"303.493_PID_iUTI89_1310","published"
"fba",0.372143095745825,"303.493_PID_iECO103_1326","published"
"fba",0.372143095745825,"303.493_PID_iECO26_1355","published"
"fba",0.37510470204171,"303.493_PID_iUMN146_1321","published"
"fba",0.412914957533469,"303.493_PID_iSDY_1059","published"
"fba",0.372143095745825,"303.493_PID_iECW_1372","published"
"fba",0.372143095745825,"303.493_PID_iEcDH1_1363","published"
"fba",0.37510470204171,"303.493_PID_iECS88_1305","published"
"fba",0.139338122573132,"303.493_PID_iEC1356_Bl21DE3","published"
"fba",0.31745242254637,"303.171_PID_iEcSMS35_1347","published"
"fba",0.31745242254637,"303.171_PID_iEcolC_1368","published"
"fba",0.31745242254637,"303.171_PID_iZ_1308","published"
"fba",0.317455770142368,"303.171_PID_iECED1_1282","published"
"fba",0.322421642396787,"303.171_PID_iEC1364_W","published"
"fba",0.331373674023425,"303.171_PID_iJO1366","published"
"fba",0.31745242254637,"303.171_PID_iLF82_1304","published"
"fba",0.313014336231326,"303.171_PID_e_coli_core","published"
"fba",0.342814094884774,"303.171_PID_iJR904","published"
"fba",0.31745242254637,"303.171_PID_iWFL_1372","published"
"fba",0.331422144234731,"303.171_PID_iEcHS_1320","published"
"fba",0.320001341395369,"303.171_PID_iECIAI39_1322","published"
"fba",0.31745242254637,"303.171_PID_iECO111_1330","published"
"fba",0.188542650408061,"303.171_PID_iB21_1397","published"
"fba",0.331369645357118,"303.171_PID_iEC1372_W3110","published"
"fba",0.331935364642371,"303.171_PID_iECIAI1_1343","published"
"fba",0.320059519702681,"303.171_PID_iAPECO1_1312","published"
"fba",0.31745242254637,"303.171_PID_iECABU_c1320","published"
"fba",0.31745242254637,"303.171_PID_iBWG_1329","published"
"fba",0.31745242254637,"303.171_PID_iE2348C_1286","published"
"fba",0.374411575116161,"303.171_PID_iAF1260","published"
"fba",0.31745242254637,"303.171_PID_iEC042_1314","published"
"fba",0.332359258305757,"303.171_PID_iYS1720","published"
"fba",0.320059519702681,"303.171_PID_iECOK1_1307","published"
"fba",0.347667298511602,"303.171_PID_STM_v1_0","published"
"fba",0.31745242254637,"303.171_PID_iETEC_1333","published"
"fba",0.31745242254637,"303.171_PID_iEC55989_1330","published"
"fba",0.331369645357118,"303.171_PID_iEC1368_DH5a","published"
"fba",0.31745242254637,"303.171_PID_iECB_1328","published"
"fba",0.188542650408061,"303.171_PID_iECD_1391","published"
"fba",0.299648731118858,"303.171_PID_iG2583_1286","published"
"fba",0.31745242254637,"303.171_PID_iY75_1357","published"
"fba",0.31745242254637,"303.171_PID_iECNA114_1301","published"
"fba",0.150272629781932,"303.171_PID_iECBD_1354","published"
"fba",0.374411575116161,"303.171_PID_iAF1260b","published"
"fba",0.31745242254637,"303.171_PID_iEcE24377_1341","published"
"fba",0.31745242254637,"303.171_PID_iECSE_1348","published"
"fba",0.31745242254637,"303.171_PID_iECSP_1301","published"
"fba",0.299648731118858,"303.171_PID_iECH74115_1262","published"
"fba",0.31745242254637,"303.171_PID_iECSF_1327","published"
"fba",0.331422144234731,"303.171_PID_iECDH1ME8569_1439","published"
"fba",0.331369645357118,"303.171_PID_iEC1344_C","published"
"fba",0.331422144234731,"303.171_PID_iUMNK88_1353","published"
"fba",0.31745242254637,"303.171_PID_iNRG857_1313","published"
"fba",0.31745242254637,"303.171_PID_iEKO11_1354","published"
"fba",0.320059519702681,"303.171_PID_iECP_1309","published"
"fba",0.31745242254637,"303.171_PID_iECs_1301","published"
"fba",0.321730166956749,"303.171_PID_iEC1349_Crooks","published"
"fba",0.317650195777109,"303.171_PID_iYL1228","published"
"fba",0.397237738155712,"303.171_PID_iML1515","published"
"fba",0.331422144234731,"303.171_PID_iUTI89_1310","published"
"fba",0.31745242254637,"303.171_PID_iECO103_1326","published"
"fba",0.31745242254637,"303.171_PID_iECO26_1355","published"
"fba",0.320059519702681,"303.171_PID_iUMN146_1321","published"
"fba",0.352903142822784,"303.171_PID_iSDY_1059","published"
"fba",0.31745242254637,"303.171_PID_iECW_1372","published"
"fba",0.31745242254637,"303.171_PID_iEcDH1_1363","published"
"fba",0.320059519702681,"303.171_PID_iECS88_1305","published"
"fba",0.0487165633253294,"303.171_PID_iEC1356_Bl21DE3","published"
"fba",0.373264074309205,"1150601.3_PID_iEcSMS35_1347","published"
"fba",0.373264074309205,"1150601.3_PID_iEcolC_1368","published"
"fba",0.373264074309205,"1150601.3_PID_iZ_1308","published"
"fba",0.373267999026602,"1150601.3_PID_iECED1_1282","published"
"fba",0.378886448142771,"1150601.3_PID_iEC1364_W","published"
"fba",0.389194431123019,"1150601.3_PID_iJO1366","published"
"fba",0.373264074309205,"1150601.3_PID_iLF82_1304","published"
"fba",0.368604970233119,"1150601.3_PID_e_coli_core","published"
"fba",0.402515209804,"1150601.3_PID_iJR904","published"
"fba",0.373264074309205,"1150601.3_PID_iWFL_1372","published"
"fba",0.38925058259581,"1150601.3_PID_iEcHS_1320","published"
"fba",0.37616629706161,"1150601.3_PID_iECIAI39_1322","published"
"fba",0.373264074309205,"1150601.3_PID_iECO111_1330","published"
"fba",0.271712742791962,"1150601.3_PID_iB21_1397","published"
"fba",0.389189677530157,"1150601.3_PID_iEC1372_W3110","published"
"fba",0.389845217259026,"1150601.3_PID_iECIAI1_1343","published"
"fba",0.376234593902279,"1150601.3_PID_iAPECO1_1312","published"
"fba",0.373264074309205,"1150601.3_PID_iECABU_c1320","published"
"fba",0.373264074309205,"1150601.3_PID_iBWG_1329","published"
"fba",0.373264074309205,"1150601.3_PID_iE2348C_1286","published"
"fba",0.43910561462785,"1150601.3_PID_iAF1260","published"
"fba",0.373264074309205,"1150601.3_PID_iEC042_1314","published"
"fba",0.390081090493542,"1150601.3_PID_iYS1720","published"
"fba",0.376234593902279,"1150601.3_PID_iECOK1_1307","published"
"fba",0.40788885314464,"1150601.3_PID_STM_v1_0","published"
"fba",0.373264074309205,"1150601.3_PID_iETEC_1333","published"
"fba",0.373264074309205,"1150601.3_PID_iEC55989_1330","published"
"fba",0.389189677530157,"1150601.3_PID_iEC1368_DH5a","published"
"fba",0.373264074309205,"1150601.3_PID_iECB_1328","published"
"fba",0.271712742791962,"1150601.3_PID_iECD_1391","published"
"fba",0.3527348943318,"1150601.3_PID_iG2583_1286","published"
"fba",0.373264074309205,"1150601.3_PID_iY75_1357","published"
"fba",0.373264074309205,"1150601.3_PID_iECNA114_1301","published"
"fba",0.216561023192518,"1150601.3_PID_iECBD_1354","published"
"fba",0.43910561462785,"1150601.3_PID_iAF1260b","published"
"fba",0.373264074309205,"1150601.3_PID_iEcE24377_1341","published"
"fba",0.373264074309205,"1150601.3_PID_iECSE_1348","published"
"fba",0.373264074309205,"1150601.3_PID_iECSP_1301","published"
"fba",0.3527348943318,"1150601.3_PID_iECH74115_1262","published"
"fba",0.373264074309205,"1150601.3_PID_iECSF_1327","published"
"fba",0.38925058259581,"1150601.3_PID_iECDH1ME8569_1439","published"
"fba",0.389189677530157,"1150601.3_PID_iEC1344_C","published"
"fba",0.38925058259581,"1150601.3_PID_iUMNK88_1353","published"
"fba",0.373264074309205,"1150601.3_PID_iNRG857_1313","published"
"fba",0.373264074309205,"1150601.3_PID_iEKO11_1354","published"
"fba",0.376234593902279,"1150601.3_PID_iECP_1309","published"
"fba",0.373264074309205,"1150601.3_PID_iECs_1301","published"
"fba",0.378086479511918,"1150601.3_PID_iEC1349_Crooks","published"
"fba",0.373078007910112,"1150601.3_PID_iYL1228","published"
"fba",0.465665597643143,"1150601.3_PID_iML1515","published"
"fba",0.38925058259581,"1150601.3_PID_iUTI89_1310","published"
"fba",0.373264074309205,"1150601.3_PID_iECO103_1326","published"
"fba",0.373264074309205,"1150601.3_PID_iECO26_1355","published"
"fba",0.376234593902279,"1150601.3_PID_iUMN146_1321","published"
"fba",0.414158748426639,"1150601.3_PID_iSDY_1059","published"
"fba",0.373264074309205,"1150601.3_PID_iECW_1372","published"
"fba",0.373264074309205,"1150601.3_PID_iEcDH1_1363","published"
"fba",0.376234593902279,"1150601.3_PID_iECS88_1305","published"
"fba",0.139757839230296,"1150601.3_PID_iEC1356_Bl21DE3","published"
"fba",0.372267444105398,"303.424_PID_iEcSMS35_1347","published"
"fba",0.372267444105398,"303.424_PID_iEcolC_1368","published"
"fba",0.372267444105398,"303.424_PID_iZ_1308","published"
"fba",0.372271372129379,"303.424_PID_iECED1_1282","published"
"fba",0.377874819223735,"303.424_PID_iEC1364_W","published"
"fba",0.388155285450211,"303.424_PID_iJO1366","published"
"fba",0.372267444105398,"303.424_PID_iLF82_1304","published"
"fba",0.367620786986512,"303.424_PID_e_coli_core","published"
"fba",0.401440486476378,"303.424_PID_iJR904","published"
"fba",0.372267444105398,"303.424_PID_iWFL_1372","published"
"fba",0.388211290580877,"303.424_PID_iEcHS_1320","published"
"fba",0.375161925882992,"303.424_PID_iECIAI39_1322","published"
"fba",0.372267444105398,"303.424_PID_iECO111_1330","published"
"fba",0.270987268418377,"303.424_PID_iB21_1397","published"
"fba",0.388150544626416,"303.424_PID_iEC1372_W3110","published"
"fba",0.388804317826456,"303.424_PID_iECIAI1_1343","published"
"fba",0.375230040779914,"303.424_PID_iAPECO1_1312","published"
"fba",0.372267444105398,"303.424_PID_iECABU_c1320","published"
"fba",0.372267444105398,"303.424_PID_iBWG_1329","published"
"fba",0.372267444105398,"303.424_PID_iE2348C_1286","published"
"fba",0.43793318785652,"303.424_PID_iAF1260","published"
"fba",0.372267444105398,"303.424_PID_iEC042_1314","published"
"fba",0.389039570358398,"303.424_PID_iYS1720","published"
"fba",0.375230040779914,"303.424_PID_iECOK1_1307","published"
"fba",0.406799789259968,"303.424_PID_STM_v1_0","published"
"fba",0.372267444105398,"303.424_PID_iETEC_1333","published"
"fba",0.372267444105398,"303.424_PID_iEC55989_1330","published"
"fba",0.388150544626416,"303.424_PID_iEC1368_DH5a","published"
"fba",0.372267444105398,"303.424_PID_iECB_1328","published"
"fba",0.270987268418377,"303.424_PID_iECD_1391","published"
"fba",0.351793086271875,"303.424_PID_iG2583_1286","published"
"fba",0.372267444105398,"303.424_PID_iY75_1357","published"
"fba",0.372267444105398,"303.424_PID_iECNA114_1301","published"
"fba",0.215982804155999,"303.424_PID_iECBD_1354","published"
"fba",0.43793318785652,"303.424_PID_iAF1260b","published"
"fba",0.372267444105398,"303.424_PID_iEcE24377_1341","published"
"fba",0.372267444105398,"303.424_PID_iECSE_1348","published"
"fba",0.372267444105398,"303.424_PID_iECSP_1301","published"
"fba",0.351793086271875,"303.424_PID_iECH74115_1262","published"
"fba",0.372267444105398,"303.424_PID_iECSF_1327","published"
"fba",0.388211290580877,"303.424_PID_iECDH1ME8569_1439","published"
"fba",0.388150544626416,"303.424_PID_iEC1344_C","published"
"fba",0.388211290580877,"303.424_PID_iUMNK88_1353","published"
"fba",0.372267444105398,"303.424_PID_iNRG857_1313","published"
